"ano_eleicao";"num_turno";"sigla_uf";"cod_mun";"nome_mun";"NUM_ZONA";"NUM_SECAO";"COD_CARGO";"DESC_CARGO";"NUM_VOTAVEL";"QT_VOTOS"
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";13;160
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";43;64
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";45;87
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";50;9
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";95;18
2010;1;"RS";88013;"PORTO ALEGRE";111;283;1;"PRESIDENTE";96;13
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";13;101
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";43;54
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";45;125
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";114;283;1;"PRESIDENTE";96;12
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";13;86
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";43;59
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";45;142
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";50;3
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";95;14
2010;1;"RS";88013;"PORTO ALEGRE";111;126;1;"PRESIDENTE";96;15
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";13;100
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";21;1
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";43;60
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";45;120
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";50;6
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";95;16
2010;1;"RS";88013;"PORTO ALEGRE";114;282;1;"PRESIDENTE";96;18
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";13;104
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";43;83
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";45;127
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";50;5
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";95;16
2010;1;"RS";88013;"PORTO ALEGRE";114;460;1;"PRESIDENTE";96;7
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";13;134
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";43;58
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";45;103
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";50;6
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";114;434;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";13;126
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";43;46
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";45;113
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";50;7
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";95;12
2010;1;"RS";88013;"PORTO ALEGRE";114;201;1;"PRESIDENTE";96;8
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";13;132
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";43;49
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";45;108
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";95;12
2010;1;"RS";88013;"PORTO ALEGRE";114;181;1;"PRESIDENTE";96;17
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";13;55
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";27;3
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";43;58
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";45;198
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";50;2
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";95;6
2010;1;"RS";88013;"PORTO ALEGRE";111;2;1;"PRESIDENTE";96;5
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";13;81
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";43;61
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";45;152
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";111;3;1;"PRESIDENTE";96;18
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";13;52
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";21;1
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";43;34
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";45;48
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";114;544;1;"PRESIDENTE";96;2
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";13;150
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";29;1
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";43;43
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";45;109
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";50;5
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";95;15
2010;1;"RS";88013;"PORTO ALEGRE";114;461;1;"PRESIDENTE";96;11
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";13;145
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";16;2
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";43;31
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";45;107
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";95;22
2010;1;"RS";88013;"PORTO ALEGRE";114;91;1;"PRESIDENTE";96;12
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";13;103
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";43;61
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";45;130
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";50;5
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";95;12
2010;1;"RS";88013;"PORTO ALEGRE";114;176;1;"PRESIDENTE";96;9
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";13;151
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";43;39
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";45;101
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";50;2
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";95;13
2010;1;"RS";88013;"PORTO ALEGRE";111;125;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";13;122
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";43;46
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";45;118
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";95;25
2010;1;"RS";88013;"PORTO ALEGRE";114;114;1;"PRESIDENTE";96;15
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";13;71
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";43;72
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";45;164
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";95;5
2010;1;"RS";88013;"PORTO ALEGRE";111;240;1;"PRESIDENTE";96;14
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";13;165
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";43;52
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";45;108
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";50;3
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";95;16
2010;1;"RS";88013;"PORTO ALEGRE";111;201;1;"PRESIDENTE";96;9
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";13;83
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";43;56
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";45;173
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";50;5
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";95;6
2010;1;"RS";88013;"PORTO ALEGRE";111;202;1;"PRESIDENTE";96;8
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";13;151
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";28;1
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";43;45
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";45;89
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";95;17
2010;1;"RS";88013;"PORTO ALEGRE";111;165;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";13;89
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";28;1
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";43;65
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";45;146
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";50;7
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";95;9
2010;1;"RS";88013;"PORTO ALEGRE";112;386;1;"PRESIDENTE";96;15
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";13;150
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";43;42
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";45;98
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";95;18
2010;1;"RS";88013;"PORTO ALEGRE";111;102;1;"PRESIDENTE";96;18
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";13;122
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";43;56
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";45;134
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";95;9
2010;1;"RS";88013;"PORTO ALEGRE";114;128;1;"PRESIDENTE";96;14
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";13;146
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";43;58
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";45;90
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";50;14
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";95;10
2010;1;"RS";88013;"PORTO ALEGRE";114;121;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";13;136
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";43;58
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";45;107
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";95;11
2010;1;"RS";88013;"PORTO ALEGRE";114;254;1;"PRESIDENTE";96;8
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";13;146
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";43;52
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";45;98
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";95;18
2010;1;"RS";88013;"PORTO ALEGRE";114;255;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";13;159
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";43;40
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";45;86
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";95;17
2010;1;"RS";88013;"PORTO ALEGRE";114;401;1;"PRESIDENTE";96;14
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";13;113
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";43;79
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";45;114
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";114;395;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";13;82
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";21;1
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";43;91
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";45;162
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";95;6
2010;1;"RS";88013;"PORTO ALEGRE";111;282;1;"PRESIDENTE";96;6
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";13;118
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";29;1
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";43;69
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";45;112
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";95;11
2010;1;"RS";88013;"PORTO ALEGRE";114;161;1;"PRESIDENTE";96;15
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";13;132
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";21;1
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";43;42
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";45;117
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";50;3
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";95;14
2010;1;"RS";88013;"PORTO ALEGRE";114;3;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";13;146
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";43;30
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";45;102
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";50;3
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";95;16
2010;1;"RS";88013;"PORTO ALEGRE";114;7;1;"PRESIDENTE";96;21
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";13;132
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";43;64
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";45;121
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";50;5
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";95;9
2010;1;"RS";88013;"PORTO ALEGRE";114;443;1;"PRESIDENTE";96;12
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";13;125
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";28;1
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";43;44
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";45;122
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";50;9
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";95;22
2010;1;"RS";88013;"PORTO ALEGRE";114;448;1;"PRESIDENTE";96;16
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";13;64
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";43;51
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";45;152
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";50;1
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";95;10
2010;1;"RS";88013;"PORTO ALEGRE";111;18;1;"PRESIDENTE";96;9
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";13;177
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";43;38
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";45;77
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";50;2
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";95;16
2010;1;"RS";88013;"PORTO ALEGRE";111;19;1;"PRESIDENTE";96;8
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";13;60
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";43;45
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";45;203
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";50;2
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";95;9
2010;1;"RS";88013;"PORTO ALEGRE";111;78;1;"PRESIDENTE";96;5
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";13;57
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";43;63
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";45;190
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";95;7
2010;1;"RS";88013;"PORTO ALEGRE";111;186;1;"PRESIDENTE";96;12
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";13;89
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";43;60
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";45;177
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";50;2
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";95;3
2010;1;"RS";88013;"PORTO ALEGRE";111;26;1;"PRESIDENTE";96;7
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";13;56
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";16;1
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";29;1
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";43;112
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";45;150
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";95;5
2010;1;"RS";88013;"PORTO ALEGRE";111;262;1;"PRESIDENTE";96;7
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";13;65
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";28;1
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";43;72
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";45;154
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";95;12
2010;1;"RS";88013;"PORTO ALEGRE";111;239;1;"PRESIDENTE";96;13
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";13;46
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";43;66
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";45;189
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";50;3
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";95;4
2010;1;"RS";88013;"PORTO ALEGRE";111;233;1;"PRESIDENTE";96;9
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";13;75
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";43;65
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";45;190
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";50;7
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";95;5
2010;1;"RS";88013;"PORTO ALEGRE";112;1;1;"PRESIDENTE";96;8
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";13;88
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";43;55
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";45;149
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";50;4
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";95;8
2010;1;"RS";88013;"PORTO ALEGRE";112;4;1;"PRESIDENTE";96;9
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";13;70
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";43;83
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";45;172
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";50;8
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";95;7
2010;1;"RS";88013;"PORTO ALEGRE";111;286;1;"PRESIDENTE";96;6
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";13;100
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";21;1
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";27;1
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";43;97
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";45;136
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";50;9
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";95;6
2010;1;"RS";88013;"PORTO ALEGRE";111;274;1;"PRESIDENTE";96;10
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";13;147
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";43;55
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";45;114
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";50;9
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";95;12
2010;1;"RS";88013;"PORTO ALEGRE";111;266;1;"PRESIDENTE";96;8
